ADD,1758742240216071441,B,8058566317334,64800000000,1
ADD,1758742240223877549,A,8058566317358,64840000000,1
ADD,1758742240224031063,A,8058566317359,64840000000,1
ADD,1758742240224187999,A,8058566317360,64840000000,1
ADD,1758742240259073475,A,8058566317370,64840000000,1
ADD,1758742240315972029,A,8058566317376,64840000000,1
ADD,1758742244709674249,A,8058566317481,64890000000,2
ADD,1758742245750889213,A,8058566317514,64830000000,2
ADD,1758742245751074985,A,8058566317579,64830000000,2
ADD,1758742245751276441,A,8058566317601,64830000000,2
ADD,1758742245751893137,A,8058566317631,64830000000,1
ADD,1758742245752273873,A,8058566317639,64830000000,1
ADD,1758742245752431941,A,8058566317644,64830000000,1
ADD,1758742245752529241,A,8058566317646,64830000000,1
ADD,1758742245753052965,A,8058566317660,64830000000,2
ADD,1758742245753053291,A,8058566317661,64830000000,2
ADD,1758742245753053467,A,8058566317662,64830000000,1
ADD,1758742245753277013,A,8058566317666,64830000000,1
ADD,1758742245753279603,A,8058566317667,64830000000,1
ADD,1758742245754296083,A,8058566317696,64830000000,1
ADD,1758742245754477305,A,8058566317700,64860000000,1
ADD,1758742245757785507,B,8058566317765,64820000000,2
ADD,1758742245757913817,B,8058566317770,64820000000,2
ADD,1758742245758890365,B,8058566317788,64820000000,2
ADD,1758742245758938687,B,8058566317789,64820000000,1
ADD,1758742245758962765,B,8058566317795,64830000000,2
ADD,1758742245758962939,B,8058566317796,64830000000,1
ADD,1758742245762101499,B,8058566317866,64820000000,2
ADD,1758742245762158557,B,8058566317869,64830000000,1
ADD,1758742245762237121,B,8058566317871,64830000000,1
ADD,1758742245762996565,B,8058566317882,64830000000,3
ADD,1758742245768750321,A,8058566317974,64840000000,1
ADD,1758742245772435557,B,8058566317999,64820000000,1
ADD,1758742245778876471,A,8058566318116,64840000000,1
ADD,1758742245786195053,B,8058566318242,64830000000,1
ADD,1758742245789246145,B,8058566318303,64830000000,2
ADD,1758742245789821045,B,8058566318310,64830000000,2
ADD,1758742245790401511,B,8058566318320,64830000000,1
ADD,1758742245790405295,A,8058566318321,64840000000,1
ADD,1758742245790414779,B,8058566318322,64830000000,1
ADD,1758742245790698197,B,8058566318327,64830000000,1
ADD,1758742245791253243,B,8058566318334,64810000000,2
ADD,1758742245866180993,B,8058566318496,64830000000,1
ADD,1758742245866437935,A,8058566318497,64840000000,1
ADD,1758742248050281755,B,8058566318949,64830000000,1
ADD,1758742248209303005,B,8058566318951,64790000000,2
ADD,1758742248389452099,A,8058566318953,64840000000,1
ADD,1758742248389586761,B,8058566318954,64830000000,1
ADD,1758742248389629653,B,8058566318955,64830000000,1
ADD,1758742248390004899,A,8058566318957,64840000000,1
ADD,1758742248390333953,B,8058566318958,64830000000,1
ADD,1758742248391909553,A,8058566318959,64840000000,1
ADD,1758742248850939383,B,8058566319024,64830000000,1
ADD,1758742248850939559,B,8058566319025,64830000000,1
ADD,1758742248851135101,B,8058566319028,64830000000,1
ADD,1758742248852078411,B,8058566319037,64830000000,1
ADD,1758742253953166935,A,8058566319282,64840000000,1
ADD,1758742253953180221,A,8058566319284,64840000000,1
ADD,1758742253990313513,B,8058566319302,64810000000,2
ADD,1758742254457662035,B,8058566319347,64830000000,1
ADD,1758742254457673527,B,8058566319348,64830000000,1
ADD,1758742254457673703,B,8058566319349,64830000000,2
ADD,1758742254457677351,B,8058566319351,64830000000,1
ADD,1758742254457679673,B,8058566319352,64830000000,1
ADD,1758742254457691289,B,8058566319353,64830000000,1
ADD,1758742254457761921,B,8058566319354,64830000000,2
ADD,1758742254457954297,A,8058566319355,64840000000,1
ADD,1758742254458335709,A,8058566319356,64840000000,1
ADD,1758742254458343041,A,8058566319357,64840000000,2
ADD,1758742254458370111,A,8058566319358,64840000000,1
ADD,1758742254458370361,B,8058566319359,64830000000,1
ADD,1758742254458459927,A,8058566319360,64840000000,1
ADD,1758742254458566771,A,8058566319361,64840000000,1
ADD,1758742255637730687,A,8058566319376,64850000000,1
ADD,1758742255638908401,A,8058566319377,64840000000,1
ADD,1758742255639415431,A,8058566319383,64840000000,1
ADD,1758742255639922771,A,8058566319390,64840000000,1
ADD,1758742255641909193,A,8058566319423,64840000000,2
ADD,1758742255641968075,A,8058566319432,64840000000,2
ADD,1758742255647121685,A,8058566319448,64830000000,1
ADD,1758742255649742811,B,8058566319451,64830000000,1
ADD,1758742255653268235,B,8058566319466,64830000000,1
ADD,1758742255657484485,B,8058566319482,64830000000,1
ADD,1758742255658954181,A,8058566319483,64840000000,1
ADD,1758742255687446069,A,8058566319490,64840000000,1
ADD,1758742255687606689,A,8058566319491,64840000000,1
ADD,1758742255687754619,A,8058566319492,64840000000,1
ADD,1758742255694647595,B,8058566319508,63680000000,4
ADD,1758742257355927181,B,8058566319652,64820000000,1
ADD,1758742257356293559,B,8058566319654,64820000000,1
ADD,1758742257356469075,B,8058566319657,64820000000,1
ADD,1758742257361690805,A,8058566319663,64830000000,1
ADD,1758742257368438653,A,8058566319669,64830000000,1
ADD,1758742257373558991,B,8058566319675,64830000000,2
ADD,1758742257373575619,B,8058566319676,64830000000,2
ADD,1758742257373916269,B,8058566319680,64830000000,1
ADD,1758742257379779211,A,8058566319697,64840000000,1
ADD,1758742257379959491,A,8058566319698,64840000000,1
ADD,1758742257382081803,A,8058566319702,64830000000,1
ADD,1758742257382105513,A,8058566319703,64840000000,1
ADD,1758742258464385695,A,8058566319805,64830000000,1
ADD,1758742258464698217,B,8058566319810,64830000000,1
ADD,1758742258465640993,B,8058566319820,64820000000,1
ADD,1758742258465792415,B,8058566319823,64820000000,1
ADD,1758742258465937907,B,8058566319824,64820000000,1
ADD,1758742258470650127,A,8058566319829,64830000000,1
ADD,1758742258473436251,B,8058566319832,64820000000,1
ADD,1758742258473806813,B,8058566319837,64830000000,1
ADD,1758742258478799381,A,8058566319849,64840000000,1
ADD,1758742258478936827,A,8058566319850,64840000000,1
ADD,1758742258481922067,B,8058566319851,63680000000,4
ADD,1758742258486295075,A,8058566319856,64840000000,1
ADD,1758742258486460957,B,8058566319857,64820000000,1
ADD,1758742258486621077,B,8058566319858,64820000000,1
ADD,1758742259398960427,A,8058566319927,64830000000,2
ADD,1758742259399015895,A,8058566319928,64830000000,2
ADD,1758742259399016075,A,8058566319929,64830000000,1
ADD,1758742259399020599,A,8058566319930,64830000000,2
ADD,1758742259399185249,A,8058566319932,64830000000,1
ADD,1758742259399435071,A,8058566319933,64830000000,1
ADD,1758742259400465449,A,8058566319952,64860000000,1
ADD,1758742259469152419,A,8058566319972,64830000000,1
ADD,1758742259469161843,A,8058566319973,64830000000,2
ADD,1758742259469165687,A,8058566319974,64830000000,1
ADD,1758742259469169295,A,8058566319976,64830000000,2
ADD,1758742259470847703,A,8058566319992,64830000000,1
ADD,1758742259471700107,A,8058566319995,64830000000,1
ADD,1758742259473915305,A,8058566320018,64830000000,2
ADD,1758742259475522199,A,8058566320040,64860000000,2
ADD,1758742259475851175,B,8058566320052,64790000000,1
ADD,1758742259509403539,B,8058566320130,64790000000,2
ADD,1758742259658776677,B,8058566320217,64820000000,2
ADD,1758742260240421081,B,8058566320267,64820000000,1
ADD,1758742264729895097,A,8058566320427,65040000000,1
ADD,1758742267568020899,B,8058566320436,64820000000,2
ADD,1758742267568196783,B,8058566320438,64820000000,2
ADD,1758742267569174769,B,8058566320455,64820000000,1
ADD,1758742267578347567,B,8058566320468,64820000000,1
ADD,1758742267587196093,A,8058566320480,64830000000,1
ADD,1758742267748813051,B,8058566320502,64820000000,1
ADD,1758742271321858055,B,8058566320558,64820000000,2
ADD,1758742271321858235,B,8058566320559,64820000000,1
ADD,1758742271321894611,B,8058566320560,64820000000,2
ADD,1758742271322084201,B,8058566320562,64820000000,1
ADD,1758742272645224575,A,8058566320580,64830000000,1
ADD,1758742276586298293,A,8058566320608,64830000000,2
ADD,1758742276586305973,A,8058566320609,64830000000,1
ADD,1758742276586318567,A,8058566320610,64830000000,1
ADD,1758742276672749125,B,8058566320612,64820000000,1
ADD,1758742277560932723,A,8058566320622,64830000000,1
ADD,1758742281500616943,B,8058566320639,64810000000,2
ADD,1758742281500628789,A,8058566320640,64830000000,3
ADD,1758742281500663999,A,8058566320641,64830000000,1
ADD,1758742281500869393,A,8058566320642,64830000000,1
ADD,1758742281500905851,A,8058566320643,64830000000,1
ADD,1758742281501076647,B,8058566320645,64810000000,1
ADD,1758742281501259767,A,8058566320647,64830000000,1
ADD,1758742281509429277,B,8058566320648,64770000000,2
ADD,1758742281515347339,B,8058566320650,64810000000,1
ADD,1758742281773576607,B,8058566320653,64810000000,1
ADD,1758742283142326273,A,8058566320657,64820000000,2
ADD,1758742283142431773,B,8058566320663,64810000000,1
ADD,1758742283142871701,B,8058566320665,64810000000,1
ADD,1758742283143092071,A,8058566320669,64820000000,1
ADD,1758742283144577491,A,8058566320675,64830000000,1
ADD,1758742283193126947,A,8058566320677,64820000000,1
ADD,1758742283194522111,A,8058566320680,64820000000,1
ADD,1758742283194677259,A,8058566320681,64820000000,1
ADD,1758742283194833865,B,8058566320684,64820000000,1
ADD,1758742283195153321,B,8058566320687,64810000000,1
ADD,1758742283195168227,B,8058566320689,64810000000,1
ADD,1758742283195169757,B,8058566320690,64820000000,2
ADD,1758742283195238565,B,8058566320694,64810000000,2
ADD,1758742283195770997,B,8058566320697,64790000000,1
ADD,1758742283195924147,B,8058566320698,64810000000,1
ADD,1758742283209831591,A,8058566320699,64830000000,1
ADD,1758742283209984303,A,8058566320700,64830000000,1
ADD,1758742283210011871,A,8058566320701,64830000000,1
ADD,1758742284920274725,A,8058566320718,64830000000,1
ADD,1758742284968797321,A,8058566320733,64830000000,1
ADD,1758742284968993829,B,8058566320736,64810000000,1
ADD,1758742284969019839,A,8058566320737,64830000000,1
ADD,1758742284969085077,A,8058566320738,64830000000,1
ADD,1758742284969130387,A,8058566320740,64830000000,1
ADD,1758742286601811361,A,8058566320762,64820000000,3
ADD,1758742286602047529,A,8058566320770,64820000000,2
ADD,1758742286602073735,A,8058566320777,64820000000,1
ADD,1758742286602075639,A,8058566320778,64820000000,2
ADD,1758742286602086829,A,8058566320780,64820000000,2
ADD,1758742286602087011,A,8058566320781,64820000000,1
ADD,1758742286602108737,A,8058566320783,64820000000,1
ADD,1758742286602133925,A,8058566320785,64820000000,1
ADD,1758742286602700493,A,8058566320792,64820000000,2
ADD,1758742286605081765,B,8058566320831,64810000000,2
ADD,1758742286605417711,B,8058566320834,64810000000,1
ADD,1758742286605433743,B,8058566320836,64820000000,3
ADD,1758742286605804131,B,8058566320840,64810000000,2
ADD,1758742286605851497,B,8058566320842,64810000000,1
ADD,1758742286607052669,B,8058566320845,64810000000,1
ADD,1758742286607053901,B,8058566320846,64820000000,2
ADD,1758742286607077383,B,8058566320850,64820000000,1
ADD,1758742286607178927,B,8058566320851,64820000000,3
ADD,1758742286607179105,B,8058566320852,64820000000,2
ADD,1758742286607205171,B,8058566320855,64810000000,2
ADD,1758742286607271505,B,8058566320856,64810000000,1
ADD,1758742286607332595,B,8058566320857,64810000000,1
ADD,1758742286616904583,A,8058566320899,64830000000,1
ADD,1758742286617047731,B,8058566320901,64770000000,1
ADD,1758742286617068813,A,8058566320902,64830000000,1
ADD,1758742286617276241,A,8058566320903,64830000000,1
ADD,1758742286646568121,B,8058566320913,64720000000,2
ADD,1758742286663496955,B,8058566320918,64800000000,2
ADD,1758742286663501101,B,8058566320919,64790000000,2
ADD,1758742286749733215,B,8058566320930,64780000000,1
ADD,1758742287046071801,B,8058566320981,64790000000,1
ADD,1758742287631878535,A,8058566321026,64830000000,1
ADD,1758742287632259447,A,8058566321035,64830000000,1
ADD,1758742287632352793,A,8058566321036,64830000000,1
ADD,1758742287632545379,A,8058566321040,64830000000,1
ADD,1758742287632616569,A,8058566321041,64820000000,2
ADD,1758742287632652723,A,8058566321042,64830000000,1
ADD,1758742287632678277,A,8058566321043,64820000000,1
ADD,1758742287633279383,A,8058566321045,64820000000,2
ADD,1758742287709474313,B,8058566321063,64770000000,2
ADD,1758742287993779177,A,8058566321103,64820000000,1
ADD,1758742290001285211,B,8058566321133,64760000000,1
ADD,1758742290698132465,B,8058566321155,64810000000,1
ADD,1758742290698144331,B,8058566321160,64810000000,2
ADD,1758742290698431377,B,8058566321171,64820000000,1
ADD,1758742290698997465,B,8058566321180,64810000000,1
ADD,1758742290699105881,B,8058566321182,64810000000,1
ADD,1758742290700290449,B,8058566321185,64540000000,8
ADD,1758742290700706093,A,8058566321192,64830000000,1
ADD,1758742290700742495,B,8058566321193,64820000000,1
ADD,1758742290700833659,A,8058566321195,64820000000,2
ADD,1758742290700833835,A,8058566321196,64820000000,1
ADD,1758742290701251579,B,8058566321200,64790000000,1
ADD,1758742290701843519,A,8058566321216,64820000000,1
ADD,1758742290702340689,A,8058566321224,64820000000,1
ADD,1758742290702452967,B,8058566321226,64800000000,1
ADD,1758742290702686389,A,8058566321231,64860000000,1
ADD,1758742290702781445,A,8058566321232,64820000000,2
ADD,1758742290702782789,A,8058566321233,64820000000,2
ADD,1758742290702798627,A,8058566321234,64820000000,2
ADD,1758742290705798055,A,8058566321253,64820000000,1
ADD,1758742290706670023,A,8058566321260,64820000000,2
ADD,1758742290752053577,B,8058566321275,64720000000,2
ADD,1758742290762030319,B,8058566321278,64800000000,2
ADD,1758742290762034563,B,8058566321279,64790000000,2
ADD,1758742290809826133,B,8058566321294,64770000000,2
ADD,1758742295419135989,B,8058566321424,64810000000,2
ADD,1758742295419421961,B,8058566321428,64820000000,1
ADD,1758742295419749593,B,8058566321434,64810000000,1
ADD,1758742295419807343,B,8058566321442,64820000000,2
ADD,1758742295419917817,B,8058566321444,64820000000,1
ADD,1758742295420169537,B,8058566321446,64820000000,2
ADD,1758742295420425327,B,8058566321452,64790000000,1
ADD,1758742295424563665,A,8058566321460,65970000000,4
ADD,1758742295592112641,B,8058566321508,64810000000,2
ADD,1758742296627351897,A,8058566321534,64830000000,1
ADD,1758742296627503395,A,8058566321535,64830000000,1
ADD,1758742296627664573,A,8058566321537,64830000000,1
ADD,1758742297201187533,A,8058566321539,64830000000,1
ADD,1758742302815459287,B,8058566321575,64820000000,2
ADD,1758742302815551213,B,8058566321577,64820000000,2
ADD,1758742302815672379,B,8058566321578,64820000000,1
ADD,1758742302815734641,B,8058566321579,64820000000,1
ADD,1758742302816203697,B,8058566321584,64790000000,1
ADD,1758742305017632845,B,8058566321643,64820000000,2
ADD,1758742305017774571,B,8058566321644,64820000000,1
ADD,1758742305017819959,B,8058566321647,64820000000,1
ADD,1758742305020831633,B,8058566321662,64820000000,1
ADD,1758742305020832171,B,8058566321663,64820000000,1
ADD,1758742305020833919,B,8058566321664,64820000000,1
ADD,1758742305020840733,B,8058566321666,64820000000,1
ADD,1758742305020848413,B,8058566321668,64820000000,3
ADD,1758742305020898695,B,8058566321672,64820000000,2
ADD,1758742305093732219,B,8058566321696,64820000000,1
ADD,1758742305093736271,B,8058566321697,64820000000,3
ADD,1758742305093933293,B,8058566321698,64820000000,1
ADD,1758742305094210489,B,8058566321699,64820000000,1
ADD,1758742305094220395,B,8058566321701,64820000000,1
ADD,1758742305094221817,B,8058566321704,64820000000,1
ADD,1758742305094226809,B,8058566321705,64820000000,1
ADD,1758742305098593311,B,8058566321713,64810000000,1
ADD,1758742305209567411,A,8058566321732,64880000000,2
ADD,1758742305309883007,B,8058566321739,64780000000,2
ADD,1758742305890491993,B,8058566321757,64820000000,1
ADD,1758742307071351759,B,8058566321794,64820000000,1
ADD,1758742307071757437,B,8058566321798,64820000000,1
ADD,1758742307128874265,B,8058566321802,64820000000,1
ADD,1758742307129023461,B,8058566321823,64820000000,1
ADD,1758742307130026387,B,8058566321854,64820000000,2
ADD,1758742307130409819,B,8058566321863,64810000000,2
ADD,1758742307130415207,B,8058566321866,64540000000,8
ADD,1758742307130432699,B,8058566321868,64820000000,1
ADD,1758742307130545397,B,8058566321871,64820000000,1
ADD,1758742307130937741,B,8058566321888,64820000000,1
ADD,1758742307132224785,B,8058566321905,64830000000,3
ADD,1758742307133461749,B,8058566321912,64820000000,2
ADD,1758742307135930339,B,8058566321965,64830000000,1
ADD,1758742307135930933,B,8058566321967,64830000000,3
ADD,1758742307135944739,B,8058566321971,64830000000,1
ADD,1758742307135949939,B,8058566321973,64820000000,2
ADD,1758742307135957947,A,8058566321976,64840000000,1
ADD,1758742307136046519,B,8058566321978,64830000000,3
ADD,1758742307136046695,B,8058566321979,64830000000,2
ADD,1758742307136062121,B,8058566321983,64830000000,1
ADD,1758742307136605629,B,8058566321995,64800000000,1
ADD,1758742307139443801,A,8058566322040,64840000000,2
ADD,1758742307140181261,A,8058566322055,64840000000,1
ADD,1758742307140181437,A,8058566322056,64840000000,1
ADD,1758742307140418217,A,8058566322062,64830000000,1
ADD,1758742307141822309,A,8058566322092,64830000000,3
ADD,1758742307142894583,A,8058566322115,64830000000,1
ADD,1758742307142897807,A,8058566322118,64830000000,1
ADD,1758742307143179765,A,8058566322124,64830000000,2
ADD,1758742307143441777,B,8058566322126,64820000000,2
ADD,1758742307143541811,B,8058566322127,64820000000,1
ADD,1758742307143871473,B,8058566322132,64820000000,1
ADD,1758742307144449559,A,8058566322139,64830000000,1
ADD,1758742307145129651,B,8058566322143,64820000000,1
ADD,1758742307146472343,A,8058566322156,64830000000,3
ADD,1758742307146495421,A,8058566322158,64830000000,1
ADD,1758742307147337133,B,8058566322165,64820000000,2
ADD,1758742307163982893,A,8058566322274,64830000000,1
ADD,1758742307164026263,A,8058566322275,64830000000,1
ADD,1758742307164862291,A,8058566322282,64830000000,1
ADD,1758742307164902419,A,8058566322283,64830000000,2
ADD,1758742307165063151,A,8058566322286,64860000000,1
ADD,1758742307165128161,A,8058566322287,64830000000,1
ADD,1758742307165545069,A,8058566322289,64830000000,1
ADD,1758742307223856009,A,8058566322384,64830000000,2
ADD,1758742307223999407,A,8058566322385,64830000000,1
ADD,1758742307224785671,B,8058566322388,64810000000,2
ADD,1758742307227435577,A,8058566322394,64830000000,1
ADD,1758742307227484113,A,8058566322395,64830000000,2
ADD,1758742307230883401,A,8058566322403,64830000000,1
ADD,1758742307509613311,B,8058566322627,64780000000,2
ADD,1758742308088532141,B,8058566322745,64810000000,2
ADD,1758742308088783419,A,8058566322751,64830000000,1
ADD,1758742308088949089,A,8058566322755,64830000000,2
ADD,1758742308089122265,A,8058566322756,64830000000,1
ADD,1758742308089122977,A,8058566322757,64830000000,1
ADD,1758742308089287303,A,8058566322758,64830000000,1
ADD,1758742308209591789,B,8058566322764,64780000000,2
ADD,1758742310549106865,B,8058566322824,64810000000,2
ADD,1758742312031546779,A,8058566322947,64830000000,2
ADD,1758742312031640683,A,8058566322958,64830000000,1
ADD,1758742312031710049,A,8058566322962,64830000000,1
ADD,1758742312031789373,A,8058566322966,64830000000,1
ADD,1758742312031790667,A,8058566322971,64830000000,2
ADD,1758742312031802483,A,8058566322975,64830000000,2
ADD,1758742312031837587,A,8058566322979,64830000000,2
ADD,1758742312031837779,A,8058566322980,64830000000,1
ADD,1758742312031839585,A,8058566322981,64830000000,1
ADD,1758742312031842331,A,8058566322982,64830000000,1
ADD,1758742312031896529,A,8058566322983,64830000000,1
ADD,1758742312033106057,A,8058566322999,64860000000,1
ADD,1758742312033225015,B,8058566323002,64820000000,1
ADD,1758742312033999413,A,8058566323015,64860000000,2
ADD,1758742312034301127,B,8058566323022,64820000000,1
ADD,1758742312034303315,B,8058566323023,64820000000,2
ADD,1758742312034305967,B,8058566323024,64820000000,2
ADD,1758742312034316409,B,8058566323025,64820000000,1
ADD,1758742312034318771,A,8058566323026,64830000000,1
ADD,1758742312035010997,B,8058566323034,64820000000,2
ADD,1758742312035011189,B,8058566323035,64820000000,1
ADD,1758742312035353683,A,8058566323037,64830000000,1
ADD,1758742312035701053,A,8058566323040,64830000000,1
